question,answer,source
拍视频的过程有什么作用？,拍视频的过程也是跟顾客增进感情的过程，传的视频，店的顾客会优先看到，也会增加店面荣誉感,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_95.txt
新辅酶每粒含量是多少？,新辅酶，每粒含辅酶100mg纯度是96%,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_95.txt
人康十脉神剑介绍图在哪里？,https://qx-session-file.oss-cn-beijing.aliyuncs.com/data/fdf3ed36c0185c8a3444be95c0efac9c.pdf?Expires=2323749061&OSSAccessKeyId=LTAI5tGtBeaHVfDTDE5hhDXS&Signature=TeIryYHvp4D2vNArWGnpGTLddBo%3D,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_95.txt
磷虾油怎么对比？,你咋看出它高的呢？,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_95.txt
顾客吃益生菌后便秘加重了，怎么回答？,吃了咱们的益生菌后便秘加重了,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_95.txt
咱们益生菌的三重包埋技术有没有什么证明？,联系一然给开一个,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_95.txt
上传的视频在店长端如何查看？,大家上传的视频都已经审核完了，可以在店长端看看自己的时候通过审核没有，没通过的可以修改后重新传,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_95.txt
磷虾油包装瓶上的全国免费服务热线是空号，怎么回应？,https://qx-session-file.oss-cn-beijing.aliyuncs.com/data/b3c115f813ebda5a6bff34d51e90d42e.jpg?Expires=2323770181&OSSAccessKeyId=LTAI5tGtBeaHVfDTDE5hhDXS&Signature=v23QhYrTkAm7KTIybIdt%2F%2FgM%2BZ0%3D,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_95.txt
辅酶Q10怎么存储？,辅酶Q10需要低温储存，夏天容易导致大米生虫。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_116.txt
辅酶Q10负责什么？,辅酶Q10负责帮助心肌细胞产生能量，有助于提高心肌的带氧量。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_116.txt
辅酶Q10少粒了怎么办？,如果确实少了1-2粒，可以联系相关人员补发。由于现在的生产线是全自动生产线，数粒后在称重，机械存在误差值，只要瓶子和其他包材重量有一点偏差，都会导致罐装时粒子数量有误差。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_116.txt
辅酶Q10批号和生产地址在瓶子哪里？,国产辅酶Q10的批号和生产地址通常是在瓶子上的标签上，可以找到相关信息。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_116.txt
早2包晚2包吃肽，出现恶心的情况是什么原因？,有可能是胃酸过多或吃坏东西引起的，具体情况需要进一步观察判断。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_178.txt
吃还原辅酶后心里不舒服，能继续吃吗？,建议停止服用，了解顾客具体情况后再做判断，心里不舒服可能是由于辅酶引起的。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_178.txt
羊奶粉没有羊奶味，老伴喝了拉肚子，可以给厂家反馈吗？,可以向厂家反映，老伴出现拉肚子的情况可能与羊奶出现问题有关，需要进一步调查原因。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_178.txt
牦牛骨胶原蛋白肽引起的各种反应都有哪些？,反应包括皮肤、神经系统、五官、呼吸系统、心血管系统、消化系统、泌尿系统、内分泌系统、运动系统等多个类别，具体情况可以查看厂家给出的回复文件。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_178.txt
肽的分子量是多少道尔顿？,了解肽的分子量对其效果有一定影响，具体高低好需要根据具体情况和服用目的来判断。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_178.txt
我们的奶粉出现涨袋后还能喝吗？,奶粉出现涨袋后就不再适合饮用，建议停止使用并联系售后进行更换。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_43.txt
氮气是用来做什么的？,氮气主要用来保鲜。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_43.txt
在什么情况下可能需要更换储存产品？,当产品变质时，应立即更换储存产品，并将变质产品寄回采购部处理。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_43.txt
三宝丸糖尿病每天怎么吃最好？,关于三宝丸糖尿病的最佳服用方式，请遵循产品说明书中的指导，或向专业人士咨询。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_43.txt
辅酶Q10适合有尿蛋白的肾功能不好的顾客吗？,肾功能不全的顾客不适宜服用辅酶Q10，以避免加重肝脏、肾脏的负担。建议在医生指导下合理选择保健品。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_43.txt
怎样替换虾油？,推荐根据专业人士的建议，合理选择符合自身情况的虾油产品。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_43.txt
肽服用后出现小疙瘩，需改变服用量吗？,肽可能对部分人体负有过敏反应，建议减少服用量并稀释后分次服用，若仍有反应，应停止使用并就医咨询。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_43.txt
顾客服用安捷康后手关节疼，膝盖疼，怎么解决？,建议顾客停止服用安捷康，并向专业人士咨询，寻求合适的替代方案。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_43.txt
产品的成分有哪些？,产品的成分包括辅酶和亚麻籽油。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_18.txt
辅酶的纯度和添加量是多少？,辅酶是还原型，纯度达到96%，每粒添加量为100mg。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_18.txt
新辅酶的保质期是多久？,新辅酶的保质期是3年。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_18.txt
对于脾虚、气虚的淋巴瘤患者，可以服用三宝丸吗？,建议咨询中医师，因为铁皮石斛属于清热作用，患者体质较寒，需咨询专业医生。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_18.txt
磷虾油与血压升高是否有关？,有位脑梗患者服用磷虾油后血压升高，建议咨询医生以获取专业意见。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_18.txt
服用新品辅酶q10是否影响雌激素水平？,新品辅酶q10包裹于大豆软磷脂中，服用不会显著影响雌激素水平。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_18.txt
牦牛骨胶原蛋白肽是否有详细说明书？,产品的详细说明书可在微盘中获取，具体内容详见课件和详情图。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_18.txt
冲剂和片剂有什么优劣势？,冲剂容易氧化、受胃酸影响，一般用于吸收缓慢的中药颗粒剂型和不容易被胃酸破坏的原料成分剂型；片剂的包衣可以减缓有效成分和空气接触和胃酸反映，造粒的作用在于可以缓慢释放有效成分，充分吸收和利用。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_56.txt
蓝莓叶黄素做成粉剂会有什么影响？,蓝莓叶黄素做成粉剂会导致产品基本无效无体感，因为花青素和叶黄素脂、玉米黄酯极易氧化。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_56.txt
冲剂和片剂如何决定使用何种剂型？,剂型一般是根据配方的吸收、氧化、耐高温、过敏反应、缓释或靶向、法规、添加量等方向决定，所以不一定片剂就优于粉剂，具体剂型更合理要根据配方来定。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_56.txt
蓝莓片的编号有什么特殊意义吗？,蓝莓果粉编号是自己定制的，专属于该保健品公司自己的果粉。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_56.txt
一氧化氮和磷虾油取决和优劣势怎么解释更好？,一氧化氮是常规的保鲜方法，而磷虾油是用来在保质期内抑制微生物生长的方法。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_56.txt
服用胶原蛋白肽后尿素氮升高，该继续服用吗？,服用高蛋白的食物会引起尿素氮升高，对肾可能会有影响，建议先停止，稳定之后减少服用量再试试。严重的肾病如果一直高先不要继续服用。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_56.txt
服用高蛋白食物会对肾有影响吗？,服用高蛋白的食物会引起尿素氮升高，可能会对肾有影响。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_56.txt
海鲜过敏的人可以吃磷虾油吗？,海鲜过敏的人不建议食用磷虾油。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_56.txt
尿酸高的人可以喝肽吗？,服用肽不影响尿酸，但是部分骨关节病症会影响尿酸。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_56.txt
辅酶Q10的问题应该联系谁？,联系关艳平,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_147.txt
牦牛骨胶原蛋白肽滴到眼睛里是否可以？,不可以，眼睛很脆弱，研发部门也表示不可以,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_147.txt
益生菌一岁一以下的儿童可以吃吗？,3岁以上的儿童可以服用,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_103.txt
牦牛骨胶原蛋白肽会导致睡眠问题吗？,我没遇到过这种情况，没办法通过你的描述判断。建议了解顾客具体情况，激素、血压、慢性病、骨病，并联系工厂了解资料。很多顾客都反映喝了肽睡得好了。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_103.txt
羊奶粉在保质期内且包装完好，为何颜色变了？,可能是氧化导致的变色,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_103.txt
什么是辅酶Q10？,辅酶Q10是一种维生素样的物质，也称作辅酶Q，它在人体内存在，并且对维持健康至关重要。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_175.txt
益生菌为何会出现虫子？,益生菌生产过程应该在无菌无尘车间，有着全程自动化操作。若出现虫子，应该考虑外带并给出合理解释。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_175.txt
食道癌术后能否服用益生菌？,术后建议遵医嘱，不能擅自服用益生菌。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_175.txt
[庆祝]人康发光者活动引起全球华人响应是什么？,2023年，人康集团发起了“全民追光”活动，得到广大会员和全球华人的热烈响应。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_175.txt
蛋白质含量是否等同于肽的含量？,不是产品成分，也不能称为肽的含量，蛋白质含量是肽的组成物质。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_9.txt
为什么电话打不通？,这个品不是我研发的，我不清楚。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_9.txt
虾油引起嗓子起泡的感觉是否有关系？,吃完虾油引起嗓子有要起泡的感觉不应该和虾油有关系。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_9.txt
牛初乳的防伪码为什么不显示？,咱们没有防伪码，只有条形码。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_9.txt
为什么牛初乳没有注册®商标？,商标在没注册下来阶段是必须要加tm的，产品名称是不需要注册的。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_9.txt
有胃内静脉曲张的74岁男性住院手术，适合用什么产品调理？,这个问题属于医疗板块，和做生物科研的人不相关。,/home/likegiver/Desktop/codes/2023_12/insurance_data_process/data/seg_txts/wanglili/part_9.txt
